Bundle ID,Submission Date,Transaction Identifier,Sender License,Sender Name,Receiver License,"Receiver Name ",Net Amount,Polled At,Number Of Claims
6c9f20a3-c012-4852-b65b-1251b9651c24,29-04-2025 16:11:39,11318299,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
d3a7875c-c3af-44a6-ae92-078f7bf0fadb,29-04-2025 16:11:38,11318373,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
b44beb7f-98a7-449a-9466-e3991eaa8ef8,29-04-2025 16:11:37,11318349,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
c790d41f-2fa6-429b-a12c-f5db6eacedc8,29-04-2025 16:11:37,11318357,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
5bf295bf-a33f-4c66-9650-6f672ffb47e5,29-04-2025 16:11:36,11236627,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
a8bc5926-4a3e-46c2-9bc0-975f2bb7d0c3,29-04-2025 16:11:35,11236646,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
4de027c1-288f-4a64-b4e6-1267fc6f6169,29-04-2025 16:11:35,11236044,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
ebabde94-ae0d-45d3-a4d6-0b80997288d9,29-04-2025 16:11:34,11236018,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
3f231a5e-640f-4eb2-99fe-2329f866fde4,29-04-2025 16:11:34,11236578,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
e5ae8bff-20f1-47ee-9747-39e755baf20d,29-04-2025 16:11:33,11236671,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
dfe259ca-c593-48e2-8498-5aecdc2b3f30,29-04-2025 16:11:32,11236103,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
b1e1be0f-ea3f-4283-b281-98c4ff79d6b9,29-04-2025 16:11:31,11236219,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
41dba8ea-8eb0-48e2-890e-c044d5ea58f9,29-04-2025 16:11:31,11236382,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
0553b22e-7889-4f18-9b88-d65c8feebfb1,29-04-2025 16:11:30,11235973,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
4c2f560e-b8ab-4827-b316-0c6426710c39,29-04-2025 16:11:30,11235993,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
7019c167-0e21-41ae-a8f1-590008bf2fd9,29-04-2025 16:11:27,11235980,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
3cb43cbf-78a5-45e2-90c4-099228dcd780,29-04-2025 16:11:27,11236636,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
b2717178-3faa-4740-94a5-25c433a2a2ca,29-04-2025 16:11:26,11236743,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
e2b3c0f0-5f9c-4383-bc8a-d0eac2635b9b,29-04-2025 16:11:26,11236788,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
b79ede38-bf13-4f88-bf01-78df9cc8b5b5,29-04-2025 16:11:25,11236868,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
1fc6ce43-166b-4e8f-b0f3-a042d266a5c5,29-04-2025 16:11:25,11236853,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
7179a4bc-25d0-430b-a2da-a8b1ddbbe32a,29-04-2025 16:11:24,11236199,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
e93182ae-dbc7-4ddc-a7c7-a7f3d6c4b7cd,29-04-2025 16:11:23,11236052,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
6bc6134e-2fba-4ff9-9a38-5cc129355c18,29-04-2025 16:11:23,11237080,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
89d3d1af-ecb4-42f3-af47-67e9bd72f03e,29-04-2025 16:11:21,11237107,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
479bf1ad-21f8-4075-8f61-d12ce564b894,29-04-2025 16:11:16,11237119,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
5c13f08d-f481-46a0-bb88-fb3d28b4f720,29-04-2025 16:11:09,11236338,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
bafe5a82-e868-4b7f-9f17-e2fa98b24b86,29-04-2025 16:11:08,11237586,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
bd41ff17-5b22-4dbe-822d-afd1e93d6b64,29-04-2025 16:11:07,11236124,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
80c2ebcd-2c38-4fc5-87be-4f1a29f05782,29-04-2025 16:11:07,11236174,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
2e52bf34-1016-4fcf-bfc9-e40944e72c44,29-04-2025 16:11:06,11236328,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
8e2aa347-d2f7-451f-b8b4-874ee7dbcbb7,29-04-2025 16:11:05,11236068,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
85b6b658-4754-4b70-b4ce-2a93242182b2,29-04-2025 16:11:04,11236362,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
5737bce1-501a-4eaa-a806-864c67e49204,29-04-2025 16:11:04,11237355,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
076efa74-aa26-4e1d-bdfd-8ee295e9947c,29-04-2025 16:11:03,11236116,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
3e145e0a-12e7-493d-8185-e3c751643e27,29-04-2025 16:11:03,11236186,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
0d2e15a7-11f2-43ae-bc0c-f801b0432ede,29-04-2025 16:11:02,11236236,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
8a3ed672-b6d9-4744-a468-d8b4ddb1bb1d,29-04-2025 16:11:01,11236591,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
d44d8ce6-bce1-4eca-88c9-4d931320209d,29-04-2025 16:11:01,11179492,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
e289037f-eead-42ad-9923-c76b269fb11c,29-04-2025 16:11:00,11179259,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
120495ff-606d-4762-b059-aed8e3a9b1c0,29-04-2025 16:11:00,11179288,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
58dbe129-adce-48e8-9a27-99eef2f8a65d,29-04-2025 16:10:59,11181823,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
37513978-2a45-4882-8070-7ee28c2e0222,29-04-2025 16:10:59,11179932,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
a9121e6b-6d69-4072-9b28-f75e1c14b27d,29-04-2025 16:10:58,11179535,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
1a60c2d0-e3e4-4e4d-ba61-49730b17907d,29-04-2025 16:10:57,11179823,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
416b65a8-78c4-493f-8285-8c263569b452,29-04-2025 16:10:57,11179949,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
ffda63ac-ea1a-470b-b7dd-060ea339662c,29-04-2025 16:10:56,11237486,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
de6c27bc-617f-446f-b5f2-030a9bab007f,29-04-2025 16:10:55,11179548,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
55376441-994c-4c42-a295-b17f90dc205f,29-04-2025 16:10:55,11179378,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
780cb269-5cb1-46e3-a4ca-cf3a55ad3c0b,29-04-2025 16:10:54,11181913,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
73b9734f-79be-4f28-81d1-a4ef74a732c6,29-04-2025 16:10:53,11179958,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
383e0d7c-c973-4564-aa4c-e434ccf6f200,29-04-2025 16:10:53,11179489,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
fb4a394d-4efc-40da-8748-f2b35571fb0a,29-04-2025 16:10:52,11236357,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
7283d799-3ea3-415d-b4e5-0559c944b1d9,29-04-2025 16:10:52,11179269,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
2ce3f8a7-8ef0-42cb-b7c5-996cbe8d4659,29-04-2025 16:10:51,11179251,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
260cf242-8e72-46b3-88e7-08da5f417fda,29-04-2025 16:10:49,11179300,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
f8282b53-28f7-476c-ae95-e5c78e553a9e,29-04-2025 16:10:47,11179855,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
74e98d70-9e2d-410a-afee-9a5be7b08375,29-04-2025 16:10:47,11181869,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
ad9b1d6d-ac8a-41ac-af90-f292491fdc1d,29-04-2025 16:10:46,11179935,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
88366056-7c88-46b6-883a-4e8974bd0b2a,29-04-2025 16:10:46,11181511,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
ce5528a8-3c0f-4bc1-8c0b-1211e64e15d5,29-04-2025 16:10:45,11179539,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
aa147e45-2b9f-4ef6-8083-86212353bdcf,29-04-2025 16:10:44,11181350,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
02229274-32e5-451b-a0d5-ed6676041af1,29-04-2025 16:10:44,11181627,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
9e7796d5-c631-402a-913c-7987632c4859,29-04-2025 16:10:43,11181777,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
efab4acb-cb26-4906-bbde-92fb8464c1fe,29-04-2025 16:10:43,11179636,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
d718c579-a03f-4670-abd7-807558bb317e,29-04-2025 16:10:42,11180021,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
6526ce1f-e78a-4ee4-bbba-28a4ed9e4333,29-04-2025 16:10:41,11237022,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
ec2e2bd2-d6ea-4838-9950-92f292a84313,29-04-2025 16:10:41,11179522,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
dc72a576-d15d-4f71-8000-621149e0a6f4,29-04-2025 16:10:40,11181360,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
aec77cff-4e28-462c-afcc-a32d0a6ba8c2,29-04-2025 16:10:40,11181555,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
ebada101-0471-4870-9e01-621c2b6eaf5c,29-04-2025 16:10:39,11179411,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
b96b7758-9257-432c-9d13-1ef166188e48,29-04-2025 16:10:38,11236565,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
94dbc864-4699-4052-9a46-c59412780dbd,29-04-2025 16:10:38,11181295,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
f70f65cf-6c48-4eef-b967-25af1a36b7b2,29-04-2025 16:10:37,11179284,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
7afeca7d-525b-44e0-8409-fb22c1303c90,29-04-2025 16:10:37,11181518,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
894a4072-88a4-43c5-a4c2-18d05b800a87,29-04-2025 16:10:36,11179628,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
a9503e6e-957b-4e3a-90cf-1d0fb8b57563,29-04-2025 16:10:36,11179974,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
8c8fdcbf-cfcd-41ac-9691-aa7ff8850ffd,29-04-2025 16:10:35,11179653,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
2d7c0cde-4ad7-43b6-8712-b1f7fb4bce9f,29-04-2025 16:10:35,11236813,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
7e98577a-375c-43b9-847a-8a88f6c8d802,29-04-2025 16:10:34,11181315,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
f5833d94-571d-4cee-b86c-7ad1aa580b24,29-04-2025 16:10:33,11179625,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
0ed4c867-aa4d-4f31-a8ad-2e85bb286dd0,29-04-2025 16:10:32,11179339,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
6f94ce36-88dc-4a86-ad6b-6a8563d4c997,29-04-2025 16:10:32,11179667,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
2e7495c2-7160-41d4-af61-c156cc08db72,29-04-2025 16:10:31,11179603,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
ad8138ca-8278-4e57-82ea-1547ea8d33c9,29-04-2025 16:10:31,11179430,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
d26d178b-c40b-4216-8f57-86f48db448f8,29-04-2025 16:10:30,11180179,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
6ce04869-169d-482f-8851-9ff70a9415a1,29-04-2025 16:10:30,11179403,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
f6cd9c63-e4fd-45de-9138-9a1b20c4744d,29-04-2025 16:10:29,11179751,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
cccd4317-ad52-495d-8719-9330ab15f8c4,29-04-2025 16:10:29,11179478,7001532279,Gulf Union Cooperative Insurance Company,10000000030262,Al-Hayat National Hospital - Unaizah - Al-Qassim,0,04/29/2025 13:15:03,1
